number,title,state,scope,categories,capabilities,assessment,sha,baseRefName,headRefName,mergedAt,url,files,reviewLevel
125,MMS Web 版本提示与页面一键升级,CLOSED,不在两线祖先中,H; D,C11,旧更新原型已由 #137 之后的事务更新替代；无需移植原型，但不能删除安全更新需求。,,issue-117-installer-zero-prompt,issue-123-web-upgrade,,https://github.com/CtriXin/multi-model-switch/pull/125,README.en.md; README.md; README.zh-CN.md; apps/mms-web/src/App.tsx; apps/mms-web/src/api.ts; apps/mms-web/src/styles.css; apps/mms-web/src/types.ts; mms_web/__main__.py; mms_web/server.py; mms_web/sessions.py; mms_web/upgrade.py; scripts/regression_fresh_user_gate.py; tests/test_web_upgrade.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
127,能力真值按官方文档核对，批量填入改为逐行复核,MERGED,main历史+dev历史,P; R,C01; C02,官方能力资料、来源索引、人工复核和 OpenRouter discovery 可做 registry 适配插件；历史具体数值需按新真值更新。,513220340b975e9c14974198dcda8a19f9137a5a,dev,issue-126-pilot-capability-sources,2026-09-09T10:46:39Z,https://github.com/CtriXin/multi-model-switch/pull/127,apps/mms-web/src/ChannelModels.tsx; apps/mms-web/src/channel-models.css; apps/mms-web/src/studio.css; config/provider-profiles.json; docs/mms-web/GETTING-STARTED.md; docs/mms-web/RELEASE-v4.5.0.md; docs/reference/MODEL_CAPABILITY_SOURCES.md; mms_config_web_static/config-web.js; mms_config_web_static/index.html; mms_web/model_settings_worker.py; mms_web_static/assets/index-Dir4TvtZ.css; mms_web_static/assets/index-DpwtK3Vc.js; mms_web_static/assets/index-JsDx16-P.css; mms_web_static/assets/index-qAShBjZd.js; mms_web_static/build.json; mms_web_static/index.html; scripts/openrouter_recent_models.py; tests/test_config_web.py; tests/test_mms_web_model_settings.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
128,"feat(pilot): inline files, project search and capability review v4.5.0",MERGED,main历史+dev历史,P; D,C02; C05; C14,附件落盘/正文路径、项目搜索、能力复核有价值；通用附件 UI 可用 DSH，项目定位与证据另补。,7b658d5100fe460ebd3b259673ee09a9062b6003,dev,codex/stride-855b1bed42aa43bb-usability,2026-09-09T10:46:37Z,https://github.com/CtriXin/multi-model-switch/pull/128,apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/ChannelModels.tsx; apps/mms-web/src/Composer.tsx; apps/mms-web/src/GuidedTour.tsx; apps/mms-web/src/LaunchOptions.tsx; apps/mms-web/src/channel-models.css; apps/mms-web/src/components.tsx; apps/mms-web/src/guide-content.ts; apps/mms-web/src/local-file-paths.ts; apps/mms-web/src/studio.css; config/provider-profiles.json; docs/mms-web/GETTING-STARTED.md; docs/mms-web/RELEASE-v4.5.0.md; docs/reference/MODEL_CAPABILITY_SOURCES.md; mms_config_web_static/config-web.js; mms_config_web_static/index.html; mms_version.py; mms_web/files.py; mms_web/model_settings_worker.py; mms_web/server.py; mms_web/workspace_search.py; mms_web_static/assets/index-BUgBH7Gi.css; mms_web_static/assets/index-Cpbqc9kX.js; mms_web_static/assets/index-Cse8Tpmj.js; mms_web_static/assets/index-DM0YByNC.css; mms_web_static/build.json; mms_web_static/index.html; package.json; scripts/openrouter_recent_models.py; scripts/regression_fresh_user_gate.py; tests/test_config_web.py; tests/test_mms_web_local_files.py; tests/test_mms_web_model_settings.py; tests/test_mms_web_workspace_search.py; tests/test_pi_launcher.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
130,停止安装 offduty/onduty 与 /nsr，并清理已装条目,MERGED,main历史+dev历史,R; D,C06; C09,停止全局强装 skills 并限制清理目标是既有边界；不把退休全局注入机制搬到 DSH。,53b2e5693fcee717eff76e90a8126e986233bad1,dev,issue-129-drop-builtin-commands,2026-09-09T11:50:46Z,https://github.com/CtriXin/multi-model-switch/pull/130,install.sh; scripts/regression_fresh_user_gate.py; tests/test_install_script_paths.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
131,feat(web): 先连接服务再开始新手教程，发布 v4.6.0,MERGED,main历史+dev历史,P; C; D,C01; C15,面向同事的连接优先引导保留，DSH 通用 provider 设置可复用；向导页面只迁移缺口。,a5d58db20b22784eee6467f55601ca0e2cab26a4,dev,codex/stride-855b1bed42aa43bb-onboarding,2026-09-09T11:22:23Z,https://github.com/CtriXin/multi-model-switch/pull/131,apps/mms-web/DESIGN.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/App.tsx; apps/mms-web/src/ConnectionDialog.tsx; apps/mms-web/src/GuidedTour.tsx; apps/mms-web/src/HelpGuide.tsx; apps/mms-web/src/ModelExplorer.tsx; apps/mms-web/src/Models.tsx; apps/mms-web/src/SettingsPage.tsx; apps/mms-web/src/connections.css; docs/mms-web/GETTING-STARTED.md; docs/mms-web/RELEASE-v4.6.0.md; docs/mms-web/UPGRADE-SAFETY.md; mms_version.py; mms_web_static/assets/index--eWCoM7q.css; mms_web_static/assets/index-Cse8Tpmj.js; mms_web_static/assets/index-Sv6N_Oa8.js; mms_web_static/build.json; mms_web_static/index.html; package.json; tests/test_mms_web_standalone_settings.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
132,feat(pilot): 开箱即用的任务 skills 与文件夹引用 v4.7.0,MERGED,main历史+dev历史,P; R,C06; C14,任务 skills、显式草稿和目录引用可做 bundle/preset；原 skill 内容优先复用，避免再造工具链。,5780a7d9d6a6a185457f7b6398125dc1129503d1,dev,codex/stride-855b1bed42aa43bb-starter,2026-09-09T11:50:44Z,https://github.com/CtriXin/multi-model-switch/pull/132,apps/mms-web/DESIGN.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/Composer.tsx; apps/mms-web/src/GuidedTour.tsx; apps/mms-web/src/LaunchOptions.tsx; apps/mms-web/src/SkillPicker.tsx; apps/mms-web/src/dropped-items.ts; apps/mms-web/src/guide-content.ts; apps/mms-web/src/local-file-paths.ts; apps/mms-web/src/styles.css; docs/mms-web/GETTING-STARTED.md; install.sh; mms_version.py; mms_web/files.py; mms_web/skills.py; mms_web/starter_skills.py; mms_web_static/assets/index-Sv6N_Oa8.js; mms_web_static/assets/index-UsKlgWc_.css; mms_web_static/assets/index-r8m3rH2J.js; mms_web_static/build.json; mms_web_static/index.html; scripts/regression_fresh_user_gate.py; tests/test_install_script_paths.py; tests/test_mms_web_local_files.py; tests/test_mms_web_starter_skills.py; vendor/handover/CLAUDE.md; vendor/handover/README.md; vendor/handover/SKILL.md; vendor/handover/aliases/offduty/SKILL.md; vendor/handover/aliases/onduty/SKILL.md; vendor/handover/commands/offduty.md; vendor/handover/commands/onduty.md; vendor/pilot-skills/plan-task/SKILL.md; vendor/pilot-skills/review-changes/SKILL.md,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
133,fix(pilot): keep session status readable and label file entry (v4.7.1),MERGED,main历史+dev历史,P; D,C12; C13,状态和文件入口文案是 UX 验收项；先比较 DSH 原生表现，再决定少量 UI 插件。,b641c56ef37646856a26f104d591579545188b7d,dev,codex/stride-855b1bed42aa43bb-workbar,2026-09-09T12:12:10Z,https://github.com/CtriXin/multi-model-switch/pull/133,apps/mms-web/DESIGN.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/App.tsx; apps/mms-web/src/SessionStatus.tsx; apps/mms-web/src/states.css; apps/mms-web/src/styles.css; mms_version.py; mms_web_static/assets/index-BUF-aBo0.css; mms_web_static/assets/index-C_8d3-Jo.js; mms_web_static/assets/index-UsKlgWc_.css; mms_web_static/build.json; mms_web_static/index.html,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
134,fix(pilot): hide empty context receipts and simplify material details (v4.7.2),MERGED,main历史+dev历史,D; T,C04; C13,空上下文回执不展示的规则保留；旧 React 分支无需单独移植。,d075081380b3da2ccddfd654e5565bc0ebe9e61a,dev,codex/stride-855b1bed42aa43bb-context-usage,2026-09-09T12:22:47Z,https://github.com/CtriXin/multi-model-switch/pull/134,apps/mms-web/DESIGN.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/ContextUsage.tsx; apps/mms-web/src/GuidedTour.tsx; apps/mms-web/src/guide-content.ts; apps/mms-web/src/materials.css; docs/mms-web/GETTING-STARTED.md; mms_version.py; mms_web_static/assets/index-CAHyijGG.js; mms_web_static/assets/index-Ck9ZbvlC.css; mms_web_static/build.json; mms_web_static/index.html,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
135,feat(pilot): quick model selection with optional channel controls (v4.8.0),MERGED,main历史+dev历史,P; D,C01; C12,模型快捷入口和可选通道控制；DSH 已有模型座位，差异只做通道友好名/策略插件。,6e62ff6a734d8376267b1f13162546e55b8cc027,dev,codex/stride-855b1bed42aa43bb-quick-model,2026-09-09T12:46:58Z,https://github.com/CtriXin/multi-model-switch/pull/135,apps/mms-web/DESIGN.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/GuidedTour.tsx; apps/mms-web/src/ModelExplorer.tsx; apps/mms-web/src/Popover.tsx; apps/mms-web/src/QuickModelMenu.tsx; apps/mms-web/src/TaskSettings.tsx; apps/mms-web/src/guide-content.ts; apps/mms-web/src/modelSelection.ts; apps/mms-web/src/quick-model.css; apps/mms-web/tests/model-selection.test.mjs; docs/mms-web/GETTING-STARTED.md; mms_version.py; mms_web_static/assets/index-BFv7el0G.css; mms_web_static/assets/index-BGsOjeR1.js; mms_web_static/assets/index-CAHyijGG.js; mms_web_static/assets/index-Ck9ZbvlC.css; mms_web_static/build.json; mms_web_static/index.html,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
136,release: promote Pilot v4.8.0 to main,MERGED,main历史+dev历史,H,C24,main 发布整合记录；能力归原功能 PR，不计第二份迁移工作。,2ebdfa624f33d0c9c9e613653b5e0a9a20407513,main,codex/stride-855b1bed42aa43bb-promote-v480,2026-09-09T13:12:56Z,https://github.com/CtriXin/multi-model-switch/pull/136,.github/workflows/digger.yml; .gitignore; .impeccable/design.json; AGENT.md; CLAUDE.md; DESIGN.md; MMS Pilot.command; README.en.md; README.md; README.zh-CN.md; apps/mms-web/.gitignore; apps/mms-web/DESIGN.md; apps/mms-web/PRODUCT.md; apps/mms-web/README.md; apps/mms-web/index.html; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/public/favicon.svg; apps/mms-web/public/vendor/LICENSE; apps/mms-web/public/vendor/README.txt; apps/mms-web/public/vendor/claude.svg; apps/mms-web/public/vendor/deepseek.svg; apps/mms-web/public/vendor/doubao.svg; apps/mms-web/public/vendor/ernie.svg; apps/mms-web/public/vendor/gemini.svg; apps/mms-web/public/vendor/glm.svg; apps/mms-web/public/vendor/gpt.svg; apps/mms-web/public/vendor/grok.svg; apps/mms-web/public/vendor/hunyuan.svg; apps/mms-web/public/vendor/kimi.svg; apps/mms-web/public/vendor/llama.svg; apps/mms-web/public/vendor/minimax.svg; apps/mms-web/public/vendor/mistral.svg; apps/mms-web/public/vendor/nemotron.svg; apps/mms-web/public/vendor/qwen.svg; apps/mms-web/public/vendor/stepfun.svg; apps/mms-web/src/App.tsx; apps/mms-web/src/ArtifactView.tsx; apps/mms-web/src/ChannelModels.tsx; apps/mms-web/src/Composer.tsx; apps/mms-web/src/ConnectionDialog.tsx; apps/mms-web/src/ContextUsage.tsx; apps/mms-web/src/ConversationOutline.tsx; apps/mms-web/src/FilesPanel.tsx; apps/mms-web/src/GuidedTour.tsx; apps/mms-web/src/HelpGuide.tsx; apps/mms-web/src/LaunchOptions.tsx; apps/mms-web/src/MessageMedia.tsx; apps/mms-web/src/ModelExplorer.tsx; apps/mms-web/src/Models.tsx; apps/mms-web/src/Popover.tsx; apps/mms-web/src/ProjectMaterials.tsx; apps/mms-web/src/QuickModelMenu.tsx; apps/mms-web/src/Recipe.tsx; apps/mms-web/src/SessionAttention.ts; apps/mms-web/src/SessionStatus.tsx; apps/mms-web/src/SessionTools.tsx; apps/mms-web/src/SettingsPage.tsx; apps/mms-web/src/SkillPicker.tsx; apps/mms-web/src/TaskSettings.tsx; apps/mms-web/src/ToolEvent.tsx; apps/mms-web/src/Transcript.tsx; apps/mms-web/src/VendorMark.tsx; apps/mms-web/src/api.ts; apps/mms-web/src/artifacts.css; apps/mms-web/src/channel-models.css; apps/mms-web/src/components.tsx; apps/mms-web/src/connections.css; apps/mms-web/src/drafts.ts; apps/mms-web/src/dropped-items.ts; apps/mms-web/src/guide-content.ts; apps/mms-web/src/guide.css; apps/mms-web/src/local-file-paths.ts; apps/mms-web/src/main.tsx; apps/mms-web/src/materials.css; apps/mms-web/src/modelSelection.ts; apps/mms-web/src/preview.ts; apps/mms-web/src/quick-model.css; apps/mms-web/src/remarkReadable.ts; apps/mms-web/src/states.css; apps/mms-web/src/studio.css; apps/mms-web/src/styles.css; apps/mms-web/src/transcript.css; apps/mms-web/src/types.ts; apps/mms-web/tests/markdown-reading.test.mjs; apps/mms-web/tests/model-selection.test.mjs; apps/mms-web/tsconfig.json; apps/mms-web/vite.config.ts; assets/session-assets/packs/caveman/.codex/hooks.json; assets/session-assets/packs/caveman/LICENSE; assets/session-assets/packs/caveman/README.md; assets/session-assets/packs/caveman/README.upstream.md; assets/session-assets/packs/caveman/commands/caveman-commit.toml; assets/session-assets/packs/caveman/commands/caveman-review.toml; assets/session-assets/packs/caveman/commands/caveman.toml; assets/session-assets/packs/caveman/hooks/caveman-activate.js; assets/session-assets/packs/caveman/hooks/caveman-config.js; assets/session-assets/packs/caveman/hooks/caveman-mode-tracker.js; assets/session-assets/packs/caveman/hooks/caveman-statusline.ps1; assets/session-assets/packs/caveman/hooks/caveman-statusline.sh; assets/session-assets/packs/caveman/hooks/package.json; assets/session-assets/packs/caveman/skills/caveman-commit/SKILL.md; assets/session-assets/packs/caveman/skills/caveman-help/SKILL.md; assets/session-assets/packs/caveman/skills/caveman-review/SKILL.md; assets/session-assets/packs/caveman/skills/caveman/SKILL.md; assets/session-assets/packs/caveman/skills/compress/SKILL.md; assets/session-assets/packs/caveman/skills/compress/scripts/__init__.py; assets/session-assets/packs/caveman/skills/compress/scripts/__main__.py; assets/session-assets/packs/caveman/skills/compress/scripts/benchmark.py; assets/session-assets/packs/caveman/skills/compress/scripts/cli.py; assets/session-assets/packs/caveman/skills/compress/scripts/compress.py; assets/session-assets/packs/caveman/skills/compress/scripts/detect.py; assets/session-assets/packs/caveman/skills/compress/scripts/validate.py; assets/session-assets/skills/agent-browser/CONTRIBUTING.md; assets/session-assets/skills/agent-browser/SKILL.md; assets/session-assets/skills/agent-browser/_meta.json; assets/session-assets/skills/codegraph/SKILL.md; assets/session-assets/skills/pi-committee/SKILL.md; assets/session-assets/skills/pi-committee/agents/openai.yaml; assets/session-assets/skills/pi-committee/scripts/run_pi_committee.py; assets/session-assets/skills/token-saver/SKILL.md; assets/session-assets/skills/token-saver/commands/token-saver.toml; assets/session-assets/skills/toon/SKILL.md; assets/session-assets/skills/web-access/.claude-plugin/marketplace.json; assets/session-assets/skills/web-access/.claude-plugin/plugin.json; assets/session-assets/skills/web-access/.gitignore; assets/session-assets/skills/web-access/README.md; assets/session-assets/skills/web-access/SKILL.md; assets/session-assets/skills/web-access/references/cdp-api.md; assets/session-assets/skills/web-access/references/migration-2.5.3.md; assets/session-assets/skills/web-access/references/site-patterns/.gitkeep; assets/session-assets/skills/web-access/scripts/browser-discovery.mjs; assets/session-assets/skills/web-access/scripts/cdp-proxy.mjs; assets/session-assets/skills/web-access/scripts/check-deps.mjs; assets/session-assets/skills/web-access/scripts/find-url.mjs; assets/session-assets/skills/web-access/scripts/match-site.mjs; assets/session-assets/skills/web-access/templates/config.env.template; assets/session-assets/skills/weber/SKILL.md; assets/session-assets/skills/weber/lib/adapters/agent-browser.ts; assets/session-assets/skills/weber/lib/adapters/camoufox.ts; assets/session-assets/skills/weber/lib/adapters/playwright.ts; assets/session-assets/skills/weber/lib/adapters/web-access.ts; assets/session-assets/skills/weber/lib/fallback.ts; assets/session-assets/skills/weber/lib/index.ts; assets/session-assets/skills/weber/lib/test-integration.ts; assets/session-assets/skills/weber/lib/unified-browser.ts; assets/session-assets/skills/weber/references/backend-map.md; audit-report.md; config/provider-profiles.json; docs/ADAPTER_REGISTRY.md; docs/AGENT_GUARDRAILS.md; docs/COMMITTEE_ARTIFACT_PERMISSION_CONTRACT_v1.md; docs/COMMITTEE_MODE_POLICY_v1.md; docs/DEBATE_HOST_RESOLUTION_RUBRIC_v1.md; docs/DEBATE_STATE_RESULT_CONTRACT_v1.md; docs/DEBATE_V1_5_UPGRADE_SPEC_2026-06-15.md; docs/DEBATE_V1_SCOPE_DECISIONS_2026-06-15.md; docs/DIGGER_PR_VALIDATION.md; docs/DIGGER_REDLINE_PR_GUARD_PLAN.md; docs/FLYWHEEL_MMS_CONTRACT.md; docs/ISSUE_8_ANALYSIS_AND_PROPOSAL.md; docs/ISSUE_8_OPENCODE_SESSION_FIX_GUIDE.md; docs/ISSUE_OPENCODE_DEBATE_PROFILE_2026-06-15.md; docs/LLM_OPERATION_GUIDE.md; docs/MMS_USER_PREFERENCES.md; docs/MODEL_CONFIG_CONTRACT.md; docs/OPENCODE_LITE_LAUNCHER.md; docs/OPENCODE_REVIEW_MISSION_TRACE_v1.md; docs/PI_DYNAMIC_COMMITTEE.md; docs/PI_REQUEST_CAPTURE.md; docs/PROVIDER_PROFILES.md; docs/REDLINE_PR_GATE.md; docs/RELEASE_CHANNELS.md; docs/RFC_OPENCODE_DEBATE_PROFILE_2026-06-15.md; docs/RFC_OPENCODE_SESSION_SWITCHING_FIX_2026-06-15.md; docs/RFC_OPENCODE_SIDE_RUNNER_PILOT_2026-06-14.md; docs/RFC_WEBUI_LAUNCH_DEFAULTS.md; docs/SESSION_ASSET_MANAGER.md; docs/STATE_CORE_CLOSEOUT_BINDING.md; docs/SYSTEM_REINSTALL_BACKUP.md; docs/mms-web/API.md; docs/mms-web/EXTENSION-DIRECTION.md; docs/mms-web/FEATURES.md; docs/mms-web/GETTING-STARTED.md; docs/mms-web/HANDOFF-issue-112.md; docs/mms-web/HARNESS-DIRECTION.md; docs/mms-web/IMPLEMENTATION-ROADMAP.md; docs/mms-web/NEXT-PHASE.md; docs/mms-web/RELEASE-v4.0.0.md; docs/mms-web/RELEASE-v4.4.0.md; docs/mms-web/RELEASE-v4.5.0.md; docs/mms-web/RELEASE-v4.6.0.md; docs/mms-web/UPGRADE-SAFETY.md; docs/reference/MODEL_CAPABILITY_SOURCES.md; docs/reference/model-capability-calibration/2026-05-21-mms-model-capability-calibration.json; docs/reference/model-capability-calibration/2026-05-21-mms-model-capability-calibration.md; docs/reference/model-capability-calibration/2026-06-14-official-source-runbook.md; docs/reference/model-capability-calibration/2026-09-02-glm-53-official.json; docs/reference/model-capability-calibration/2026-09-02-grok-46-official.json; docs/reference/model-capability-calibration/2026-09-02-kimi-k3-official.json; docs/reference/model-capability-calibration/2026-09-06-fallback-gap-fill.json; docs/reference/model-capability-calibration/README.md; hooks/claude-codegraph-auto-index.sh; hooks/claude-feishu-prompt.sh; hooks/claude-feishu-webfetch-guard.sh; hooks/claude-map-auto-index.sh; hooks/nsr-builtin-hook.py; hooks/nsr-claude-hook.sh; hooks/nsr-codex-hook.sh; hooks/nsr-commit-gate.py; hooks/nsr-loop-hook.py; hooks/nsr-stop-wrapper.py; hooks/nsrctl.py; hooks/opencode-nsr.ts; hooks/opencode-xmem.ts; hooks/owned-superset-notify.sh; hooks/xmem-gateway-hook.sh; hooks/xmem-session-end-hook.sh; hooks/xmem-session-start-hook.sh; install.sh; mmc_core.py; mmf; mms; mms-web; mms_adapter_registry.py; mms_bridge.py; mms_capability_resolver.py; mms_committee_timing.py; mms_config_web.py; mms_config_web_assets.py; mms_config_web_server.py; mms_config_web_settings.py; mms_config_web_static/README.md; mms_config_web_static/config-web.css; mms_config_web_static/config-web.js; mms_config_web_static/index.html; mms_core.py; mms_flywheel.py; mms_hook_retirement.py; mms_installer.py; mms_launchers.py; mms_opencode_agents.py; mms_opencode_config.py; mms_opencode_env.py; mms_opencode_launch.py; mms_opencode_profiles.py; mms_opencode_resolver.py; mms_opencode_roster.py; mms_opencode_session.py; mms_pi_capture.py; mms_pi_committee.py; mms_pi_parent.py; mms_pi_support.py; mms_pi_watchdog.py; mms_provider_profiles.py; mms_reasoning_effort.py; mms_registry.py; mms_registry_cli.py; mms_review_dispatch.py; mms_review_dispatch_execute.py; mms_router.py; mms_session_assets.py; mms_session_catalog.py; mms_state_core_closeout.py; mms_tui.py; mms_version.py; mms_web/__init__.py; mms_web/__main__.py; mms_web/artifact_history.py; mms_web/artifact_preview.py; mms_web/artifacts.py; mms_web/catalog.py; mms_web/catalog_worker.py; mms_web/channel_connection.py; mms_web/connections.py; mms_web/drivers/__init__.py; mms_web/drivers/base.py; mms_web/drivers/launch_bridge.py; mms_web/drivers/pi_rpc.py; mms_web/errors.py; mms_web/extensions/web-controls.ts; mms_web/files.py; mms_web/launch_options.py; mms_web/launch_worker.py; mms_web/manual_bundle.py; mms_web/model_settings.py; mms_web/model_settings_worker.py; mms_web/model_switch.py; mms_web/project_materials.py; mms_web/runtime.py; mms_web/server.py; mms_web/session_actions.py; mms_web/sessions.py; mms_web/skill_catalog.mjs; mms_web/skills.py; mms_web/standalone_config.py; mms_web/starter_skills.py; mms_web/workspace_search.py; mms_web_static/assets/index-BFv7el0G.css; mms_web_static/assets/index-BGsOjeR1.js; mms_web_static/build.json; mms_web_static/favicon.svg; mms_web_static/index.html; mms_web_static/vendor/LICENSE; mms_web_static/vendor/README.txt; mms_web_static/vendor/claude.svg; mms_web_static/vendor/deepseek.svg; mms_web_static/vendor/doubao.svg; mms_web_static/vendor/ernie.svg; mms_web_static/vendor/gemini.svg; mms_web_static/vendor/glm.svg; mms_web_static/vendor/gpt.svg; mms_web_static/vendor/grok.svg; mms_web_static/vendor/hunyuan.svg; mms_web_static/vendor/kimi.svg; mms_web_static/vendor/llama.svg; mms_web_static/vendor/minimax.svg; mms_web_static/vendor/mistral.svg; mms_web_static/vendor/nemotron.svg; mms_web_static/vendor/qwen.svg; mms_web_static/vendor/stepfun.svg; package.json; scripts/build_mms_web_release.py; scripts/cleanup_merged_worktree.sh; scripts/dev_doctor.sh; scripts/link_local_channel_commands.sh; scripts/local_channel_update.py; scripts/mms_health_watchdog.py; scripts/openrouter_recent_models.py; scripts/pi-cli-wrapper.sh; scripts/pi-retry-extension.mjs; scripts/pi-vision-extension.ts; scripts/pi_capture_proxy.py; scripts/pi_committee.py; scripts/pi_committee_parent.py; scripts/probe_provider_models.py; scripts/regression_fresh_user_gate.py; scripts/smoke_opencode_profile.py; scripts/start_issue_worktree.sh; scripts/sync_pi_models.py; scripts/worktree-post-create.sh; statusline-command.sh; tests/fixtures/mms_web/pi_fake_child.py; tests/test_capability_resolver.py; tests/test_claude_hardening_regressions.py; tests/test_claude_isolation.py; tests/test_claude_model_visibility.py; tests/test_codex_history_growth.py; tests/test_codex_hook_trust_contract.py; tests/test_codex_reasoning_effort_launch.py; tests/test_command_smoke.py; tests/test_committee_timing.py; tests/test_config_web.py; tests/test_confirm_preview.py; tests/test_entrypoint_venv_reexec.py; tests/test_gateway_bridge_model_override.py; tests/test_health_watchdog.py; tests/test_hook_retirement.py; tests/test_install_script_paths.py; tests/test_last_used_runtime_resume.py; tests/test_launchers_console_fallback.py; tests/test_legacy_surface_cleanup.py; tests/test_local_channel_update.py; tests/test_managed_skill_imports.py; tests/test_mimo_1m_context.py; tests/test_mms_context.py; tests/test_mms_flywheel.py; tests/test_mms_resume_command.py; tests/test_mms_web_artifact_flow.py; tests/test_mms_web_artifact_history.py; tests/test_mms_web_catalog.py; tests/test_mms_web_configuration_flow.py; tests/test_mms_web_connections.py; tests/test_mms_web_context_flow.py; tests/test_mms_web_integration.py; tests/test_mms_web_interactions.py; tests/test_mms_web_local_files.py; tests/test_mms_web_merge_regressions.py; tests/test_mms_web_model_settings.py; tests/test_mms_web_model_switch.py; tests/test_mms_web_project_materials.py; tests/test_mms_web_release_safety.py; tests/test_mms_web_selection.py; tests/test_mms_web_server.py; tests/test_mms_web_sessions_launch.py; tests/test_mms_web_sessions_pi_driver.py; tests/test_mms_web_sessions_service.py; tests/test_mms_web_standalone_settings.py; tests/test_mms_web_starter_skills.py; tests/test_mms_web_status.py; tests/test_mms_web_uploads.py; tests/test_mms_web_workspace_search.py; tests/test_model_default_refresh.py; tests/test_model_name_exports.py; tests/test_model_routes_export.py; tests/test_native_fallback.py; tests/test_non_claude_1m_context.py; tests/test_nsr_bundled_wrapper.py; tests/test_opencode_launcher.py; tests/test_opencode_nsr_overlay.py; tests/test_opencode_session_assets.py; tests/test_owned_superset_hook.py; tests/test_pi_capture_proxy.py; tests/test_pi_committee.py; tests/test_pi_launcher.py; tests/test_pi_parent.py; tests/test_pi_retry_extension.py; tests/test_pi_vision_relay.py; tests/test_pi_watchdog.py; tests/test_probe_attempts_evidence.py; tests/test_provider_profiles.py; tests/test_reasoning_effort_tui.py; tests/test_registry_cli.py; tests/test_review_dispatch.py; tests/test_route_status_session_isolation.py; tests/test_session_assets.py; tests/test_session_catalog.py; tests/test_state_core_closeout_binding.py; tests/test_tui_model_capability_policy.py; tests/test_tui_recency_sort.py; tests/test_user_preferences.py; tests/test_xmem_overlay.py; vendor/handover/CLAUDE.md; vendor/handover/README.md; vendor/handover/SKILL.md; vendor/handover/aliases/offduty/SKILL.md; vendor/handover/aliases/onduty/SKILL.md; vendor/handover/commands/offduty.md; vendor/handover/commands/onduty.md; vendor/handover/scripts/install_global_commands.py; vendor/pilot-skills/plan-task/SKILL.md; vendor/pilot-skills/review-changes/SKILL.md; vendor/web-access/.claude-plugin/plugin.json; vendor/web-access/.gitignore; vendor/web-access/README.md; vendor/web-access/SKILL.md; vendor/web-access/SNAPSHOT.md; vendor/web-access/UPSTREAM.md; vendor/web-access/references/cdp-api.md; vendor/web-access/references/migration-2.5.3.md; vendor/web-access/scripts/browser-discovery.mjs; vendor/web-access/scripts/cdp-proxy.mjs; vendor/web-access/scripts/check-ad-placement-inspector.mjs; vendor/web-access/scripts/check-deps.mjs; vendor/web-access/scripts/find-url.mjs; vendor/web-access/templates/config.env.template; vendor/web-access/test/browser-discovery.test.mjs; vendor/web-access/test/check-ad-placement-inspector.test.mjs; vendor/web-access/test/check-deps.test.mjs; vendor/xmem/SKILL.md; vendor/xmem/agents/openai.yaml; vendor/xmem/references/card-schema.md,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
